celebrity_name,judge_percentage,eliminated_this_week,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Robert Herjavec,10.461538461538462,False,10.463780989401844,0.27902668265069425,9.916538757473262,10.992213425034933,1.075674667561671,10.6,104260.83428640559,99262.6581276277,109073.27806073023,9.810619933102528,20.925319450940307,2.638336681224066,20.0,4.0
Rumer Willis,10.76923076923077,False,10.772267324273686,0.2765569328043574,10.211160241673923,11.329979371599947,1.118819129926024,10.8,107071.59196356479,101956.23580813456,112154.79478059059,10.198558972456027,21.541498093504458,2.6556409214209222,20.0,4.0
Suzanne Somers,8.615384615384615,False,8.591299276865227,0.2927896915458934,7.984038274224141,9.151163791273383,1.167125517049242,8.7,87106.39804735013,81514.97637883107,92247.61018493985,10.732633806108788,17.206683892249842,2.545891660405656,20.0,4.0
Willow Shields,12.0,False,12.002722494176707,0.28220533951486126,11.483123593678286,12.600436330905216,1.1173127372269303,12.0,118246.4610165025,113527.6659593813,123662.4033212496,10.134737361868305,24.00272249417671,2.6163946355885934,20.0,4.0
Chris Soules,9.540636042402827,False,9.542245025460106,0.2796582337168759,8.980183815790507,10.07444283378243,1.0942590179919218,9.5,96733.83583662483,91535.77123925944,101643.43170483458,10.107660465575144,19.082881067862935,2.6339478804659198,20.0,5.0
Nastia Liukin,13.427561837455832,False,13.426854327542241,0.27791260112828875,12.893789214818236,13.965394358928473,1.0716051441102366,13.4,132340.42073772172,127478.10508878829,137255.19951989286,9.777094431104574,26.85441616499807,2.646114464070314,20.0,5.0
Noah Galloway,9.89399293286219,False,9.890136254026062,0.28825355300995315,9.346454268718828,10.453978772025815,1.107524503306987,9.9,99946.96567001054,94917.94681864166,105153.93981563064,10.235992996988978,19.78412918688825,2.5756364423389178,20.0,5.0
Patti LaBelle,9.540636042402827,False,9.53176751393372,0.27820466317945214,8.958728469274357,10.056539818665296,1.0978113493909394,9.6,96636.99159220797,91331.31474592604,101481.59029166978,10.150275545743746,19.072403556336546,2.6440710476526195,20.0,5.0
Riker Lynch,13.427561837455832,False,13.433926755446599,0.28577129171773347,12.884437219886479,13.993031341723022,1.1085941218365427,13.4,132404.7262957604,127396.84084403637,137487.1109011466,10.090270057110232,26.861488592902433,2.5922094812894834,20.0,5.0
Robert Herjavec,8.480565371024735,False,8.479167525361754,0.285333308447629,7.932532066932908,9.038258188174547,1.1057261212416387,8.6,86876.33336079937,81800.04619058645,92059.0600224243,10.259013831837844,16.95973289638649,2.595155876943638,20.0,5.0
Rumer Willis,13.780918727915196,False,13.775884379789114,0.27750290410470635,13.231420157244825,14.311894024232002,1.0804738669871767,13.8,135515.15296705472,130558.61140083721,140401.50891779977,9.842897516962562,27.55680310770431,2.648986243884986,20.0,5.0
Suzanne Somers,9.89399293286219,False,9.897905784690234,0.2838020866902152,9.359103530974528,10.449633259377393,1.0905297284028652,9.9,100018.73177544984,95041.2180597977,105103.6639737972,10.062445913999502,19.791898717552424,2.6055095443166447,20.0,5.0
Willow Shields,12.014134275618376,False,12.022112433750175,0.27253114271067125,11.477393414138001,12.5355293986731,1.0581359845350988,12.0,119526.8417643706,114538.6281917097,124225.7139350212,9.687085743311501,24.03624670936855,2.6843393352932554,20.0,5.0
Chris Soules,12.36749116607774,False,12.35129430750446,0.2766472435871791,11.777948350345822,12.901292810296948,1.1233444599511255,12.4,123634.31138403622,118348.68119596073,128700.70443561654,10.352023239655813,24.7187854735822,2.6550041637794144,20.0,6.0
Nastia Liukin,12.897526501766784,False,12.903106889765604,0.27678578802049164,12.373818151973552,13.437182236608887,1.0633640846353352,12.9,128714.4566515317,123841.09208275819,133624.9107941254,9.783818711367218,25.800633391532386,2.6540279166410983,20.0,6.0
Noah Galloway,12.014134275618376,False,12.007400125024724,0.2875325501091874,11.46807266018479,12.609260805455156,1.141188145270366,11.9,120463.25422384066,115483.93274917897,126009.75167093115,10.525818921752172,24.021534400643098,2.5804284045772405,20.0,6.0
Patti LaBelle,12.014134275618376,False,12.01707707967739,0.2807166653875984,11.468011242715805,12.56611604379901,1.0981048010832044,12.0,120552.59924657122,115486.79117596889,125613.01307579907,10.126221899830183,24.031211355295767,2.626625233182068,20.0,6.0
Riker Lynch,13.427561837455832,False,13.431430751488591,0.27874314247584464,12.898560824667141,13.975677106524685,1.0771162818575437,13.5,133569.68324683953,128670.41657602409,138565.6053624598,9.895188786435726,26.858992588944425,2.6403118310288027,20.0,6.0
Robert Herjavec,11.837455830388691,False,11.83569015581782,0.29940841030925575,11.231301339362668,12.414338421773111,1.1830370824104435,11.9,118878.33093130669,113297.30413722078,124217.31372076292,10.920009583542138,23.673145986206514,2.5037029120786802,20.0,6.0
Rumer Willis,12.54416961130742,False,12.546757711636705,0.27119076240313156,12.038205619088096,13.106261517193817,1.0680558981057207,12.5,125434.95390343793,120750.01770833207,130586.00538134681,9.835987673014737,25.090927322944125,2.694032560309113,20.0,6.0
Willow Shields,12.897526501766784,False,12.907242979084705,0.28718595186948814,12.352216320260302,13.432186869642086,1.079970549381784,12.9,128752.41041243607,123640.88605794452,133576.80170137092,9.9359156434264,25.80476948085149,2.582738333277851,20.0,6.0
Chris Soules,12.20472440944882,False,12.183775194536446,0.2734843370500827,11.661456087793459,12.72470239494831,1.0632463071548504,12.3,123368.0847589427,118504.73011500116,128398.36131143963,9.893631196438466,24.388499603985267,2.677488453460645,20.0,7.0
Nastia Liukin,16.141732283464567,False,16.139545258663585,0.2723619686021091,15.616217941858288,16.68904830673363,1.0728303648753403,16.3,159999.66162145103,155174.26279420103,165063.22544225847,9.888962648057436,32.28127754212815,2.685558903220214,20.0,7.0
Noah Galloway,14.960629921259844,False,14.963273010081718,0.2784500798935349,14.389516856504844,15.490258420476726,1.1007415639718818,15.0,149149.01019186195,143837.02292757435,154013.48051208313,10.176457584508782,29.923902931341562,2.642356424607755,20.0,7.0
Riker Lynch,14.566929133858268,False,14.58160700185075,0.2724610940199013,14.059546926343566,15.128546117352293,1.0689991910087269,14.6,145621.3925257681,140788.403257835,150685.1732850269,9.896770027191902,29.14853613570902,2.684844178507858,20.0,7.0
Robert Herjavec,12.20472440944882,False,12.198642927542675,0.2838566044496839,11.64526878900854,12.745346225574066,1.1000774365655257,12.1,123506.49961900407,118349.87560448739,128593.91809516709,10.244042490679698,24.403367336991494,2.605139493258557,20.0,7.0
Rumer Willis,14.566929133858268,False,14.576052074851784,0.28246074325457826,13.997241589784942,15.093562671658068,1.0963210818731266,14.7,145569.9464913997,140218.6467677421,150359.03198658186,10.140385218839771,29.142981208710054,2.6146474314995714,20.0,7.0
Willow Shields,15.354330708661418,False,15.357104532473041,0.2847497845976272,14.79890667807257,15.918030231241863,1.1191235531692936,15.3,152785.4047915725,147631.4247297326,157965.22598696954,10.333801257236948,30.71143524113446,2.5990917734906698,20.0,7.0
Chris Soules,15.13002364066194,False,15.115150163986645,0.27231937310448046,14.575595336774871,15.678081824730652,1.1024864879557814,15.0,152238.85217712028,147197.02835798022,157491.51461457918,10.29448625659896,30.245173804648587,2.6858661467486393,20.0,8.0
Nastia Liukin,17.96690307328605,False,17.96797406059603,0.27850113479909455,17.459250733131658,18.523121025319035,1.063870292187378,18.0,178790.10370969976,174065.79490992983,183940.89191046308,9.875097000533248,35.93487713388208,2.642000004916213,20.0,8.0
Noah Galloway,14.893617021276595,False,14.900927147121624,0.2801539423692075,14.36234887199376,15.448795141884691,1.0864462698909314,14.9,150237.82843706835,145203.80953847605,155347.5402337219,10.143730695245846,29.794544168398218,2.630513296186719,20.0,8.0
Riker Lynch,18.43971631205673,False,18.432077438344916,0.2864637767683301,17.897071081526718,19.002626021470345,1.1055549399436266,18.3,183094.4895918176,178126.73516671185,188393.2936523973,10.26655848568544,36.87179375040165,2.5875646311852427,20.0,8.0
Robert Herjavec,14.657210401891252,False,14.669532784316038,0.26712039134926774,14.166264649011637,15.224610313073939,1.0583456640623012,14.7,148075.2999192022,143373.70094068802,153258.9268729812,9.885225932293164,29.32674318620729,2.723902086519157,20.0,8.0
Rumer Willis,18.912529550827426,False,18.91433840563474,0.27309769589329747,18.38108583253676,19.472639747552556,1.0915539150157976,18.8,187563.4261650918,182621.35225607755,192740.96900771352,10.119616751635972,37.826867956462166,2.680263134849246,20.0,8.0
Chuck Wicks,9.05511811023622,False,9.053668596406345,0.2928694443776577,8.494804099420536,9.601663469400878,1.1068593699803415,9.1,90017.87907833603,84939.93872215124,94985.9494948819,10.04601077273066,18.108786706642565,2.54537484223059,8.0,3.0
David Alan Grier,9.448818897637794,False,9.437026889841157,0.29525921444732695,8.846799007457403,10.013232831476069,1.1664338240186662,9.5,93483.23836975466,88164.01037457907,98676.29520861796,10.512284834038889,18.88584578747895,2.5299852943295824,8.0,3.0
Denise Richards,6.299212598425196,False,6.29175130126646,0.28758247297027395,5.719141255062154,6.846188243104431,1.1270469880422773,6.3,64784.22510639261,59480.49377079005,69895.0891415119,10.414595370721843,12.590963899691657,2.5800960304948983,8.0,3.0
Gilles Marini,10.62992125984252,False,10.6235618331626,0.27994906919617907,10.07409627519317,11.180629248843928,1.1065329736507579,10.6,104165.59584063667,99231.98321039896,109178.69595855415,9.946712748155187,21.253483093005123,2.6319317010450947,8.0,3.0
Holly Madison,6.692913385826772,False,6.709263797360845,0.2849199958875587,6.116393343995083,7.23758013104831,1.1211867870532277,6.7,68635.07488412422,63169.317987247,73468.68145415351,10.299363466906515,13.402177183187618,2.597942457351881,8.0,3.0
Lawrence Taylor,7.874015748031496,False,7.878415094222178,0.2915735549885676,7.295600317407105,8.432439999755694,1.1368396823485885,7.8,79343.81173665833,74028.0333717523,84378.44084152492,10.350407469772618,15.752430842253673,2.5537986088697844,8.0,3.0
Lil' Kim,9.84251968503937,False,9.86148304967187,0.2889668015993045,9.325134818425601,10.39972076858628,1.074585950160678,9.7,97311.84248081339,92458.42551003657,102138.95681832317,9.680531308286605,19.70400273471124,2.5709134967003004,8.0,3.0
Melissa Rycroft,10.62992125984252,False,10.625547843158744,0.2919504214273895,10.081545990222702,11.192954298166152,1.1114083079434494,10.6,104183.28915429374,99287.63285337147,109272.28109060852,9.984648237237051,21.255469103001264,2.551343091705935,8.0,3.0
Shawn Johnson,10.62992125984252,False,10.626616734062674,0.30091100780953434,10.00460263962876,11.215579055494086,1.210976415865325,10.7,104192.78713180796,98590.92967196899,109487.90142087577,10.896971748906784,21.256537993905194,2.4943191394611994,8.0,3.0
Steve Wozniak,3.937007874015748,False,3.928482256775574,0.2899747819391011,3.3752752673394846,4.4803653096647444,1.1050900423252599,4.0,42610.34907976087,37310.28421605089,47867.78201336942,10.55749779731853,7.865490130791322,2.564268374041071,8.0,3.0
Steve-O,5.905511811023622,False,5.911123655935911,0.2890632855110935,5.363922088502253,6.503567269731401,1.139645181229148,5.9,61259.35340211858,56200.042545465934,66743.97561178106,10.543933066315127,11.816635466959532,2.570275935151138,8.0,3.0
Ty Murray,9.05511811023622,False,9.05305894813564,0.27850059541241967,8.484993270716416,9.577393325153043,1.0924000544366272,9.1,90012.55373530298,84867.60429921947,94746.691308713,9.879087009493524,18.108177058371858,2.6420037699290426,8.0,3.0
Chuck Wicks,9.090909090909092,False,9.094946962833953,0.28506910934559637,8.51794650882464,9.631422138315312,1.1134756294906722,9.2,91101.2393917304,85835.55915869708,95961.50528481568,10.125946126118594,18.185856053743045,2.596936434863458,8.0,4.0
David Alan Grier,9.090909090909092,False,9.0962456242789,0.2767665758088002,8.564344388655758,9.62327841801464,1.0589340293588823,9.1,91113.21251712719,86255.00996717259,95916.61466734587,9.66160470017328,18.187154715187994,2.6541632517515974,8.0,4.0
Gilles Marini,12.396694214876034,False,12.412683397003596,0.28578249880062107,11.872668242038978,12.986553694724538,1.11388545268556,12.4,121111.59991023365,116255.05955008975,126281.60610885284,10.026546558763089,24.80937761187963,2.5921341769233988,8.0,4.0
Holly Madison,6.6115702479338845,False,6.599891857919807,0.26963644731386355,6.05692532039521,7.122085242734884,1.0651599223396744,6.6,68159.17390980723,63128.2255938462,72981.94402283503,9.853718428988833,13.211462105853691,2.7053609222439197,8.0,4.0
Lawrence Taylor,7.851239669421488,False,7.851551740155145,0.29107967528092227,7.290294731823001,8.435515721211232,1.145220989388231,7.7,79719.95381098439,74552.21803899787,85079.02861759787,10.526810578599994,15.702791409576633,2.5570237043939326,8.0,4.0
Lil' Kim,11.15702479338843,False,11.165582028117905,0.2911590917152563,10.618070992279295,11.734414528414524,1.1163435361352292,11.1,109881.69337774235,104947.92511298558,115019.23072047204,10.071305607486458,22.322606821506334,2.5565045557676784,8.0,4.0
Melissa Rycroft,11.983471074380166,False,11.974682522671086,0.3007658009227942,11.405210696192775,12.594142385807068,1.188931689614293,12.1,117173.41672461492,112065.9839689651,122765.05162140174,10.699067652436643,23.95815359705125,2.4952228900206124,8.0,4.0
Shawn Johnson,10.330578512396697,False,10.323428670282265,0.2861886639195477,9.767895134130086,10.88996221529648,1.122067081166394,10.3,102266.01364969113,97241.41447393558,107423.97524554461,10.182560771609031,20.65400718267896,2.5894079589252876,8.0,4.0
Steve Wozniak,4.958677685950414,False,4.957792839939369,0.2781311451916366,4.431187552767627,5.482428495229863,1.0512409424622362,5.0,52772.590186646004,47779.010258958646,57712.96479881386,9.933954539855215,9.916470525889782,2.644585120046646,8.0,4.0
Steve-O,6.198347107438017,False,6.197190110332114,0.2818970914328091,5.649441979739875,6.750722904198798,1.1012809244589228,6.2,64411.80017251929,59293.60293148608,69557.06255385425,10.263459622368172,12.39553721777013,2.618506457454756,8.0,4.0
Ty Murray,10.330578512396697,False,10.326004246465859,0.2881512781899117,9.782380164538791,10.885091423930495,1.102711259391704,10.3,102289.30634890344,97362.05115369006,107358.02731636178,9.995976162671722,20.656582758862555,2.5763151023574054,8.0,4.0
Chuck Wicks,10.952380952380953,False,10.956647631380026,0.2855240511202987,10.400724968207353,11.528997458518502,1.128272490311149,11.0,109740.18227292245,104633.85170235492,114984.21074454527,10.35035904219035,21.90902858376098,2.593871892282955,8.0,5.0
David Alan Grier,10.476190476190476,False,10.473293575413555,0.28463455345294697,9.920899095095232,11.043443891890515,1.1225447967952835,10.5,105297.96255599776,100213.67049569672,110537.54780922091,10.323877313524193,20.94948405160403,2.5998704251159586,8.0,5.0
Gilles Marini,13.80952380952381,False,13.812310889847456,0.2809780505299946,13.258082197258664,14.368451255596678,1.110369058338014,13.8,135816.76689349063,130776.1658222415,140885.71102304486,10.10954520080336,27.621834699371266,2.624823132484557,8.0,5.0
Lawrence Taylor,9.523809523809524,False,9.526184411373674,0.2939956445292524,8.918698761563258,10.094170768883346,1.1754720073200886,9.5,96564.16302127487,90943.2253600378,101802.42729855338,10.859201938515573,19.049993935183196,2.5380991233920978,8.0,5.0
Lil' Kim,12.38095238095238,False,12.377357536658987,0.28059453566914166,11.824049399680788,12.895310160414194,1.0712607607334057,12.4,122746.35974081392,117682.2806166409,127487.97473883975,9.805694122198853,24.758309917611367,2.6274680960457077,8.0,5.0
