celebrity_name,judge_percentage,was_eliminated,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Chris Jericho,9.813084112149532,False,9.813084113033433,7.877597698570942e-08,9.813083912761495,9.813084248493272,3.3573177660173315e-07,9.8,98331.59196965907,98331.5901408179,98331.59320645631,3.0656384042231367e-06,19.626168225182965,9.999992122408505,12.0,3.0
Hines Ward,11.682242990654206,False,11.682242987392565,8.346572051662345e-08,11.682242848068688,11.682243185484614,3.374159263103138e-07,11.7,115355.34682871847,115355.3455651763,115355.34862584884,3.060672534047626e-06,23.364485978046773,9.999991653434915,12.0,3.0
Kendra Wilkinson,10.74766355140187,False,10.747663534907774,8.342381510889838e-08,10.747663364891345,10.747663689725911,3.248345663564578e-07,10.7,106860.99567474404,106860.9941253182,106860.9970868425,2.9615242965519427e-06,21.495327086309644,9.999991657625449,12.0,3.0
Kirstie Alley,9.813084112149532,False,9.813084115985063,7.648918911001403e-08,9.813083969147538,9.813084260362187,2.912146488398548e-07,9.8,98331.59199665792,98331.5906538858,98331.59331634169,2.6624558959156275e-06,19.626168228134595,9.99999235108694,12.0,3.0
Petra Nemcova,11.682242990654206,False,11.682243001396836,8.273899060188142e-08,11.682242858168378,11.682243150895191,2.927268134556016e-07,11.7,115355.34695576351,115355.3456530458,115355.34831446674,2.6614209346007555e-06,23.364485992051044,9.999991726107785,12.0,3.0
Ralph Macchio,9.813084112149532,False,9.813084107243839,7.634413609349142e-08,9.813083976728027,9.813084250790073,2.7406204594626615e-07,9.8,98331.59191670116,98331.590723456,98331.5932320928,2.508636796846986e-06,19.62616821939337,9.999992365592218,12.0,3.0
Romeo,9.345794392523365,False,9.34579439737378,9.869230135703356e-08,9.345794247703274,9.34579465395783,4.062545553296104e-07,9.3,94052.0505237294,94052.04915124385,94052.05287356344,3.7223195977276193e-06,18.691588789897146,9.999990130779604,12.0,3.0
Sugar Ray Leonard,9.345794392523365,False,9.345794394290488,8.934598323415791e-08,9.345794232553965,9.345794586226607,3.5367264139551935e-07,9.3,94052.05049545669,94052.04901277927,94052.05225426173,3.2414824527222664e-06,18.691588786813853,9.999991065409658,12.0,3.0
Wendy Williams,7.009345794392523,False,7.009345792283918,7.920868574392597e-08,7.0093456293973215,7.009345974550657,3.451533352460956e-07,7.0,72468.437770902,72468.43625536884,72468.4394662488,3.210879964171909e-06,14.018691586676441,9.999992079137698,12.0,3.0
Chelsea Kane,12.62135922330097,False,12.621359226959944,6.378200679370754e-08,12.621359115578029,12.621359356499832,2.4092180339607694e-07,12.6,124947.87102163628,124947.87000568079,124947.87220601241,2.2003316262271256e-06,25.242718450260917,9.99999362180339,12.0,4.0
Chris Jericho,11.165048543689322,False,11.16504854399531,7.392593604641071e-08,11.16504839711362,11.165048674309414,2.7719579342999623e-07,11.2,111630.44639353378,111630.44504686154,111630.44758816055,2.5412990071345122e-06,22.33009708768463,9.999992607411858,12.0,4.0
Hines Ward,12.135922330097088,False,12.135922333106324,9.26956352130997e-08,12.135922200998667,12.135922627225005,4.262263377796671e-07,12.1,120516.7211582751,120516.71994832321,120516.72384605347,3.8977302610874176e-06,24.27184466320341,9.99999073044507,12.0,4.0
Kendra Wilkinson,8.737864077669903,False,8.737864074036011,7.260786579953126e-08,8.737863938034074,8.737864214930697,2.768966229638181e-07,8.7,89244.85937692317,89244.85811607816,89244.8606838626,2.56778443872463e-06,17.475728151705916,9.99999273921869,12.0,4.0
Kirstie Alley,10.679611650485436,False,10.679611654745065,7.192024451559059e-08,10.679611505880622,10.679611795738035,2.8985741273857e-07,10.7,107174.18501569076,107174.18364860132,107174.18631218575,2.6635844260454177e-06,21.3592233052305,9.999992807980721,12.0,4.0
Petra Nemcova,11.165048543689322,False,11.165048541645815,7.308507185403816e-08,11.165048393789704,11.165048676368968,2.825792648764036e-07,11.2,111630.44637198791,111630.44501661029,111630.44760710212,2.590491829323582e-06,22.330097085335137,9.999992691498155,12.0,4.0
Ralph Macchio,12.135922330097088,False,12.13592234000876,7.675613639145929e-08,12.135922188364246,12.135922521639522,3.3327527582116545e-07,12.1,120516.72122133599,120516.7198349249,120516.72288116926,3.046244368306361e-06,24.27184467010585,9.999992324392252,12.0,4.0
Romeo,11.165048543689322,False,11.165048534216991,8.3151022385116e-08,11.165048345157706,11.165048685013698,3.3985599223740337e-07,11.2,111630.44630386209,111630.44457079294,111630.44768718848,3.116395542747341e-06,22.330097077906313,9.999991684904675,12.0,4.0
Sugar Ray Leonard,10.194174757281552,False,10.194174751285773,8.522488978420062e-08,10.194174607369291,10.194174901344129,2.939748373620432e-07,10.2,102708.30313675485,102708.30181511608,102708.30451875631,2.7036402316298336e-06,20.388349508567323,9.999991477518284,12.0,4.0
Chelsea Kane,13.402061855670103,False,13.4020618383638,7.101471127471098e-08,13.402061644610061,13.402061955766897,3.111568354086103e-07,13.4,133314.1688656981,133314.16708419682,133314.16994524084,2.8610440203920007e-06,26.804123694033905,9.999992898533915,12.0,5.0
Chris Jericho,13.402061855670103,False,13.402061859275225,6.31078392601881e-08,13.402061720753359,13.402061979553853,2.588004939241273e-07,13.4,133314.16905774488,133314.16778441018,133314.17016383106,2.379420882789418e-06,26.804123714945327,9.999993689220057,12.0,5.0
Hines Ward,13.917525773195877,False,13.917525781683912,7.01148895612854e-08,13.917525680216775,13.91752591348807,2.3327129561323545e-07,13.9,138044.39268565425,138044.3917547739,138044.3938950376,2.140263677574694e-06,27.83505155487979,9.99999298851596,12.0,5.0
Kendra Wilkinson,11.34020618556701,False,11.340206210027578,7.022834090772007e-08,11.340206115399766,11.340206413059807,2.976600406157104e-07,11.3,114312.34782191463,114312.34694749088,114312.3497001145,2.7526236226549374e-06,22.680412395594587,9.999992977170841,12.0,5.0
Kirstie Alley,11.855670103092782,False,11.855670085275086,5.773795907137905e-08,11.855669955770551,11.85567018831994,2.3254938774641687e-07,11.9,119076.05736618736,119076.0561714373,119076.05831702494,2.1455876412801445e-06,23.71134018836787,9.999994226207427,12.0,5.0
Petra Nemcova,11.34020618556701,False,11.340206188324286,5.943128543703439e-08,11.340206039969438,11.340206280118355,2.4014891764068125e-07,11.3,114312.34762113761,114312.34625019238,114312.34847008697,2.219894595327787e-06,22.680412373891297,9.999994056874987,12.0,5.0
Ralph Macchio,11.34020618556701,False,11.340206183327425,6.978799058960414e-08,11.340206031867856,11.340206363957098,3.3208924143934837e-07,11.3,114312.34757491168,114312.34617488355,114312.34924496246,3.0700789066031573e-06,22.680412368894437,9.99999302120581,12.0,5.0
Romeo,13.402061855670103,False,13.402061853722687,6.110181208533048e-08,13.40206173536986,13.402062014035614,2.786657535835957e-07,13.4,133314.16900675136,133314.1679203563,133314.17047934618,2.5589898868929594e-06,26.80412370939279,9.999993889822525,12.0,5.0
Chelsea Kane,15.555555555555555,False,15.555555547696219,5.288859303821204e-08,15.555555433275343,15.55555564291272,2.0963737767942803e-07,15.6,154605.88637173965,154605.8853154721,154605.88725013053,1.9346584449522195e-06,31.111111103251773,9.999994711143493,12.0,6.0
Chris Jericho,12.22222222222222,False,12.222222221583246,5.222297631939121e-08,12.22222212453767,12.222222329438999,2.0490132968120633e-07,12.2,123718.41661492764,123718.41571174044,123718.41761885375,1.907113313791342e-06,24.444444443805466,9.999994777705094,12.0,6.0
Hines Ward,15.0,False,14.999999998785047,5.152096580533461e-08,14.999999890203815,15.000000079808602,1.8960478698204497e-07,15.0,149478.13929585705,149478.138291633,149478.14004441744,1.7527844465803354e-06,29.999999998785047,9.999994847906073,12.0,6.0
Kendra Wilkinson,13.88888888888889,False,13.888888891977532,4.073438862562509e-08,13.888888813201277,13.888888976251396,1.6305011918404944e-07,13.9,139200.01565759315,139200.0149277157,139200.01643878472,1.5110690146684647e-06,27.777777780866423,9.999995926562796,12.0,6.0
Kirstie Alley,14.444444444444445,False,14.44444445747548,5.052403010072848e-08,14.444444374492221,14.444444566450395,1.9195817380079916e-07,14.4,144343.0056790756,144343.00491142468,144343.00668687833,1.775453652953729e-06,28.888888901919927,9.999994947599543,12.0,6.0
Ralph Macchio,13.333333333333334,False,13.333333333368453,6.092752813866822e-08,13.333333214829437,13.333333472849402,2.5801996450525166e-07,13.3,134048.64999599007,134048.6488951463,134048.65128969098,2.39454468828626e-06,26.666666666701786,9.999993907250898,12.0,6.0
Romeo,15.555555555555555,False,15.555555549114025,5.916679449772805e-08,15.555555425137976,15.555555646901432,2.217634555989889e-07,15.6,154605.88638481687,154605.88523995338,154605.8872869901,2.04703671624884e-06,31.111111104669583,9.99999408332405,12.0,6.0
Chelsea Kane,16.976127320954905,False,16.976127329969785,4.7519815857840196e-08,16.976127228172476,16.976127410858616,1.8268613999339323e-07,17.0,169549.18695757008,169549.18601125566,169549.18770927482,1.69801915762946e-06,33.95225465092469,9.99999524802067,12.0,7.0
Hines Ward,17.50663129973475,False,17.506631304164486,5.65715228971091e-08,17.506631221867444,17.5066313957152,1.738477557466922e-07,17.5,174477.93671605352,174477.93595123742,174477.93756632827,1.6150908486451954e-06,35.013262603899236,9.99999434285091,12.0,7.0
Kendra Wilkinson,16.180371352785148,False,16.180371356367257,4.300031259552463e-08,16.180371271204645,16.18037143450821,1.6330356444882455e-07,16.2,162145.5389649315,162145.53817188108,162145.53969289406,1.5210129786282778e-06,32.360742709152404,9.999995699970588,12.0,7.0
Kirstie Alley,15.915119363395224,False,15.915119357650196,4.9311315203653086e-08,15.915119245827295,15.915119471153567,2.2532627141913508e-07,15.9,159674.7003689557,159674.69932738235,159674.70142647251,2.099090168485418e-06,31.83023872104542,9.999995068870911,12.0,7.0
Ralph Macchio,17.50663129973475,False,17.506631293447423,4.720970337201998e-08,17.506631186327105,17.506631399081225,2.1275412009913452e-07,17.5,174477.93661653885,174477.93562195392,174477.937597808,1.975854072952643e-06,35.013262593182176,9.999995279031891,12.0,7.0
Romeo,15.915119363395224,False,15.915119358400855,5.413031843548784e-08,15.91511926261514,15.915119451462077,1.888469380872948e-07,15.9,159674.7003759503,159674.69948361986,159674.7012428616,1.7592417425476015e-06,31.83023872179608,9.999994586971086,12.0,7.0
Chelsea Kane,21.15384615384616,False,21.15384615747368,3.3815306550658336e-08,21.153846103982804,21.15384624688596,1.4290315419884791e-07,21.2,210799.10089558075,210799.1003955389,210799.10173118458,1.3356456765905023e-06,42.30769231131984,9.999996618470487,12.0,8.0
Hines Ward,20.76923076923077,False,20.769230775944493,3.030239653866481e-08,20.769230704993706,20.769230845845136,1.4085143007491752e-07,20.8,207205.48331990335,207205.48265619623,207205.4839736476,1.3174513878766448e-06,41.53846154517527,9.999996969761265,12.0,8.0
Kirstie Alley,20.384615384615383,False,20.384615388710444,3.216144207866303e-08,20.384615323925523,20.384615462031018,1.3810549504000846e-07,20.4,203609.73631174545,203609.73570609032,203609.73699773866,1.291648339247331e-06,40.76923077332583,9.999996783856826,12.0,8.0
Ralph Macchio,17.692307692307693,False,17.6923076838096,3.200745321999439e-08,17.69230761697992,17.692307735454715,1.1847479441939868e-07,17.7,178373.88559993077,178373.88497241618,178373.88608475373,1.1123375443276018e-06,35.384615376117296,9.999996799255703,12.0,8.0
Romeo,20.0,False,19.99999999406179,3.846032025203842e-08,19.99999989713049,20.00000007392813,1.7679764141576015e-07,20.0,200011.79387283963,200011.792966023,200011.79462066703,1.6546440310776233e-06,39.99999999406179,9.999996153969454,12.0,8.0
Chelsea Kane,31.06382978723404,False,31.063829794813955,2.5298458718737217e-08,31.063829753190582,31.06382985694124,1.0375065784273829e-07,31.1,307050.5888880501,307050.588496905,307050.5894723009,9.753959020599722e-07,62.127659582048,9.999997470154767,12.0,9.0
Hines Ward,25.53191489361702,False,25.531914892315232,2.309237563653434e-08,25.53191484685233,25.531914938829875,9.197754380352308e-08,25.5,255092.67287258155,255092.67244435317,255092.67331147564,8.671224641148001e-07,51.063829785932256,9.999997690762969,12.0,9.0
Kirstie Alley,22.97872340425532,False,22.978723404043393,2.1969351699787548e-08,22.97872335001821,22.978723442956586,9.293837521795467e-08,23.0,231010.1464735075,231010.14596475248,231010.14684144198,8.766895043663681e-07,45.95744680829871,9.999997803065312,12.0,9.0
Ralph Macchio,20.42553191489361,False,20.42553190882743,2.3706509352530174e-08,20.42553185439738,20.425531950409454,9.601207295872882e-08,20.4,206846.59176586077,206846.59125098004,206846.59215905017,9.08070127479732e-07,40.85106382372104,9.999997629349625,12.0,9.0
Chelsea Kane,33.969480071129965,False,33.969480070907814,8.857861991858721e-09,33.969480052134124,33.96948008514946,3.3015339795383625e-08,34.0,339375.9558723877,339375.9556941553,339375.9560076054,3.1345011666417123e-07,67.93896014203779,9.99999911421388,12.0,10.0
Hines Ward,33.969480071129965,False,33.96948007198761,8.474893036102672e-09,33.96948005531976,33.96948009117762,3.5857866009791906e-08,34.0,339375.9558826373,339375.9557243843,339375.9560648296,3.4044531639665363e-07,67.93896014311758,9.999999152510767,12.0,10.0
Kirstie Alley,32.06103985774008,False,32.06103985710459,1.0774183683068182e-08,32.06103984021841,32.06103987410077,3.3882358252412814e-08,32.1,321248.088244975,321248.0880845349,321248.0884064603,3.2192538492381575e-07,64.12207971484466,9.999998922581748,12.0,10.0
Chris Soules,8.307692307692308,False,8.307692317108238,6.296682780589011e-08,8.307692206547419,8.307692478852594,2.723051757413941e-07,8.3,84493.14913503651,84493.14811635042,84493.1506263869,2.5100364728132264e-06,16.615384624800548,9.999993703321184,20.0,4.0
Michael Sam,9.230769230769232,False,9.230769222379541,7.141596429201113e-08,9.230769066534217,9.230769377578502,3.110442854392659e-07,9.2,92984.7949435226,92984.79351384673,92984.79637048297,2.8566362452693285e-06,18.461538453148773,9.999992858408671,20.0,4.0
Nastia Liukin,11.076923076923077,False,11.076923088645602,7.340279982315746e-08,11.076922955664655,11.076923252857979,2.9719332417244004e-07,11.1,109842.98070036806,109842.97949035566,109842.98219225743,2.7019017725251617e-06,22.15384616556868,9.999992659725406,20.0,4.0
Noah Galloway,9.846153846153848,False,9.846153855317919,7.96323881150682e-08,9.84615371232569,9.846154007133034,2.9480734475839654e-07,9.8,98621.1389471275,98621.13763864069,98621.14033373287,2.6950921746902167e-06,19.69230770147177,9.99999203676753,20.0,4.0
Patti LaBelle,9.230769230769232,False,9.230769228332745,7.387687775156079e-08,9.23076910290467,9.230769387535767,2.846310973581012e-07,9.2,92984.79499813892,92984.79384855283,92984.79645807372,2.609520888654515e-06,18.461538459101977,9.999992612317682,20.0,4.0
Riker Lynch,10.461538461538462,False,10.46153845660934,7.847680770671696e-08,10.461538230668527,10.461538595254297,3.6458576957443256e-07,10.5,104239.98662914362,104239.9845691015,104239.98789433819,3.3252366847591474e-06,20.9230769181478,9.999992152325387,20.0,4.0
Robert Herjavec,10.461538461538462,False,10.461538469200258,7.111874349847829e-08,10.461538338821333,10.461538618035114,2.7921378098483274e-07,10.5,104239.98674393925,104239.9855560431,104239.98810103882,2.5449957174714655e-06,20.92307693073872,9.999992888130707,20.0,4.0
Rumer Willis,10.76923076923077,False,10.769230762566995,6.661041682778432e-08,10.769230629475242,10.769230876492736,2.470174944591008e-07,10.8,107043.37237097742,107043.37115872171,107043.37340814948,2.2494277654914187e-06,21.538461531797765,9.999993338962755,20.0,4.0
Suzanne Somers,8.615384615384615,False,8.615384595871369,9.573538041026561e-08,8.615384356013474,8.615384750925248,3.9491177439288094e-07,8.6,87329.02232332443,87329.02011596505,87329.02375015999,3.634194945334457e-06,17.230769211255982,9.999990426471124,20.0,4.0
Willow Shields,12.0,False,12.000000003967994,8.419412560966866e-08,11.999999868796118,12.00000019832364,3.295275217141125e-07,12.0,118220.77320842173,118220.77198156714,118220.77497027424,2.9887070995755495e-06,24.000000003967994,9.999991580594527,20.0,4.0
Chris Soules,9.540636042402827,False,9.540636033679265,6.12984572098127e-08,9.54063589963912,9.540636149678592,2.50039471794139e-07,9.5,96719.42811092654,96719.42687340171,96719.4291803951,2.30699339590501e-06,19.081272076082094,9.999993870158036,20.0,5.0
Nastia Liukin,13.427561837455832,False,13.427561846975287,6.351688941549128e-08,13.427561740448448,13.42756200915937,2.6871092195790425e-07,13.4,132345.8306727363,132345.8297015863,132345.8321518801,2.4502938031218945e-06,26.85512368443112,9.999993648315092,20.0,5.0
